timestamp,node,status_code,latency_ms,error
1767043191.066838,http://localhost:8001,200,14.653682708740234,
1767043191.08692,http://localhost:8003,200,42.120933532714844,
1767043191.1291845,http://localhost:8002,200,61.063528060913086,
1767043191.1905568,http://localhost:8001,200,116.79458618164062,
1767043191.3077836,http://localhost:8002,200,115.53668975830078,
1767043191.4237547,http://localhost:8003,200,118.90363693237305,
1767043191.543088,http://localhost:8001,200,143.97144317626953,
1767043191.6875298,http://localhost:8003,200,106.11224174499512,
1767043191.7943296,http://localhost:8001,200,65.76395034790039,
1767043191.8605533,http://localhost:8001,200,105.48830032348633,
1767043191.9665372,http://localhost:8003,200,82.47184753417969,
1767043192.049655,http://localhost:8003,200,42.911529541015625,
1767043192.0933337,http://localhost:8003,200,60.2262020111084,
1767043192.153794,http://localhost:8001,200,109.16304588317871,
1767043192.263433,http://localhost:8002,200,128.89695167541504,
1767043192.392767,http://localhost:8002,200,99.52974319458008,
1767043192.49243,http://localhost:8002,200,49.495697021484375,
1767043192.5424128,http://localhost:8001,200,37.3997688293457,
1767043192.5802433,http://localhost:8002,200,75.24681091308594,
1767043192.65592,http://localhost:8003,200,26.371240615844727,
1767043192.6827226,http://localhost:8002,200,134.2782974243164,
1767043192.817118,http://localhost:8002,200,32.411813735961914,
1767043192.8496475,http://localhost:8003,200,114.03012275695801,
1767043192.963987,http://localhost:8001,200,146.95239067077637,
1767043193.1114297,http://localhost:8003,200,83.4496021270752,
1767043193.1953216,http://localhost:8001,200,33.57982635498047,
1767043193.2293432,http://localhost:8001,200,136.69443130493164,
1767043193.3665624,http://localhost:8003,200,64.44621086120605,
1767043193.43146,http://localhost:8003,200,140.2299404144287,
1767043193.572192,http://localhost:8003,200,80.78169822692871,
1767043193.6535084,http://localhost:8002,200,103.10506820678711,
1767043193.7570372,http://localhost:8001,200,88.78111839294434,
1767043193.8463426,http://localhost:8003,200,82.70001411437988,
1767043193.9295182,http://localhost:8001,200,136.8722915649414,
1767043194.0668697,http://localhost:8003,200,53.79438400268555,
