timestamp,node,status_code,latency_ms,error
1766933561.9816456,redis://localhost:6380,200,1.180887222290039,
1766933562.0017176,redis://localhost:6379,200,0.7214546203613281,
1766933562.0218463,redis://localhost:6380,200,0.5359649658203125,
1766933562.041975,redis://localhost:6379,200,1.3058185577392578,
1766933562.0621717,redis://localhost:6380,200,1.9304752349853516,
1766933562.0823038,redis://localhost:6380,200,1.1508464813232422,
1766933562.1025698,redis://localhost:6380,200,2.3245811462402344,
1766933562.1228385,redis://localhost:6379,200,2.7866363525390625,
1766933562.1430936,redis://localhost:6380,200,2.0513534545898438,
1766933562.1632354,redis://localhost:6379,200,2.6247501373291016,
1766933562.1833797,redis://localhost:6380,200,1.3568401336669922,
1766933562.203492,redis://localhost:6379,200,1.8956661224365234,
1766933562.2237365,redis://localhost:6380,200,1.5366077423095703,
1766933562.2439766,redis://localhost:6379,200,2.7396678924560547,
1766933562.2642503,redis://localhost:6380,200,2.707958221435547,
1766933562.2843947,redis://localhost:6379,200,1.5075206756591797,
1766933562.304542,redis://localhost:6380,200,2.9497146606445312,
1766933562.3248043,redis://localhost:6380,200,1.9099712371826172,
1766933562.3449712,redis://localhost:6379,200,1.6734600067138672,
1766933562.3651757,redis://localhost:6379,200,1.5263557434082031,
1766933562.3853261,redis://localhost:6379,200,1.4598369598388672,
1766933562.4055789,redis://localhost:6380,200,2.907991409301758,
1766933562.425738,redis://localhost:6379,200,2.496480941772461,
1766933562.4458778,redis://localhost:6380,200,1.6367435455322266,
1766933562.4660137,redis://localhost:6380,200,1.0693073272705078,
1766933562.4861364,redis://localhost:6379,200,1.3589859008789062,
1766933562.5063848,redis://localhost:6380,200,1.5711784362792969,
1766933562.5266373,redis://localhost:6379,200,1.537322998046875,
1766933562.5468965,redis://localhost:6379,200,1.5840530395507812,
1766933562.5671277,redis://localhost:6379,200,2.1147727966308594,
1766933562.5872912,redis://localhost:6380,200,2.0189285278320312,
1766933562.607402,redis://localhost:6379,200,0.2887248992919922,
1766933562.6275296,redis://localhost:6380,200,1.5892982482910156,
1766933562.647674,redis://localhost:6379,200,2.3658275604248047,
1766933562.6678,redis://localhost:6379,200,1.2497901916503906,
1766933562.6879494,redis://localhost:6379,200,1.8002986907958984,
1766933562.7080827,redis://localhost:6379,200,1.4240741729736328,
1766933562.7282078,redis://localhost:6379,200,1.18255615234375,
