timestamp,node,status_code,latency_ms,error
1766933475.680769,redis://localhost:6380,200,1.1212825775146484,
1766933475.7008803,redis://localhost:6380,200,0.30732154846191406,
1766933475.7209988,redis://localhost:6380,200,0.47779083251953125,
1766933475.7411358,redis://localhost:6379,200,4.0531158447265625,
1766933475.7612844,redis://localhost:6379,200,0.8161067962646484,
1766933475.7814052,redis://localhost:6379,200,2.264261245727539,
1766933475.8015847,redis://localhost:6379,200,2.389669418334961,
1766933475.8218365,redis://localhost:6379,200,2.7589797973632812,
1766933475.8421693,redis://localhost:6379,200,2.9990673065185547,
1766933475.8623278,redis://localhost:6380,200,3.387451171875,
1766933475.882494,redis://localhost:6380,200,2.210378646850586,
1766933475.9026468,redis://localhost:6380,200,2.3174285888671875,
1766933475.9230459,redis://localhost:6379,200,3.206968307495117,
1766933475.943299,redis://localhost:6379,200,3.8940906524658203,
1766933475.9634607,redis://localhost:6380,200,3.2510757446289062,
1766933475.9837337,redis://localhost:6379,200,1.983642578125,
1766933476.0040238,redis://localhost:6380,200,3.0770301818847656,
1766933476.0241785,redis://localhost:6380,200,3.0028820037841797,
1766933476.044334,redis://localhost:6380,200,2.680540084838867,
1766933476.0644617,redis://localhost:6379,200,2.0635128021240234,
1766933476.0847569,redis://localhost:6380,200,3.1156539916992188,
1766933476.105057,redis://localhost:6379,200,3.0515193939208984,
1766933476.1253154,redis://localhost:6379,200,2.7811527252197266,
1766933476.1455615,redis://localhost:6380,200,3.5517215728759766,
1766933476.1656976,redis://localhost:6379,200,2.7523040771484375,
1766933476.1863637,redis://localhost:6380,200,0.7596015930175781,
1766933476.2064886,redis://localhost:6379,200,1.344442367553711,
1766933476.2266474,redis://localhost:6379,200,1.9326210021972656,
1766933476.246804,redis://localhost:6379,200,1.2679100036621094,
1766933476.2669444,redis://localhost:6379,200,2.1195411682128906,
1766933476.2870564,redis://localhost:6379,200,1.7423629760742188,
1766933476.3071666,redis://localhost:6380,200,1.1277198791503906,
1766933476.3272834,redis://localhost:6380,200,1.512289047241211,
1766933476.347444,redis://localhost:6380,200,2.235889434814453,
1766933476.3676152,redis://localhost:6380,200,2.540111541748047,
1766933476.387865,redis://localhost:6379,200,3.0879974365234375,
1766933476.408139,redis://localhost:6380,200,3.274679183959961,
1766933476.4284692,redis://localhost:6380,200,3.2927989959716797,
1766933476.4487863,redis://localhost:6380,200,3.881216049194336,
1766933476.469112,redis://localhost:6379,200,3.3485889434814453,
1766933476.4894812,redis://localhost:6379,200,3.441333770751953,
1766933476.5097919,redis://localhost:6379,200,3.007650375366211,
1766933476.5300837,redis://localhost:6379,200,3.0345916748046875,
1766933476.5502515,redis://localhost:6379,200,2.203226089477539,
1766933476.5704117,redis://localhost:6380,200,3.161907196044922,
1766933476.590653,redis://localhost:6380,200,2.4785995483398438,
1766933476.6108482,redis://localhost:6380,200,0.6678104400634766,
1766933476.6312742,redis://localhost:6380,200,2.348661422729492,
1766933476.6515257,redis://localhost:6379,200,2.407550811767578,
1766933476.6716924,redis://localhost:6380,200,1.8703937530517578,
1766933476.6918294,redis://localhost:6380,200,3.2265186309814453,
1766933476.7119071,redis://localhost:6380,200,0.8716583251953125,
1766933476.7320616,redis://localhost:6380,200,1.7473697662353516,
1766933476.7522178,redis://localhost:6379,200,3.1926631927490234,
1766933476.7724912,redis://localhost:6380,200,3.080129623413086,
1766933476.792656,redis://localhost:6379,200,1.7442703247070312,
1766933476.812826,redis://localhost:6380,200,1.489877700805664,
1766933476.832949,redis://localhost:6379,200,0.7033348083496094,
