timestamp,node,status_code,latency_ms,error
1767043395.4508135,redis://localhost:6380,200,1.276254653930664,
1767043395.4708884,redis://localhost:6379,200,0.7789134979248047,
1767043395.4910116,redis://localhost:6379,200,0.7047653198242188,
1767043395.5111449,redis://localhost:6379,200,1.2359619140625,
1767043395.531257,redis://localhost:6379,200,1.653432846069336,
1767043395.5515146,redis://localhost:6380,200,2.4118423461914062,
1767043395.5716276,redis://localhost:6380,200,2.272367477416992,
1767043395.5917468,redis://localhost:6379,200,1.5251636505126953,
1767043395.6118476,redis://localhost:6379,200,1.4433860778808594,
1767043395.6319482,redis://localhost:6380,200,1.9183158874511719,
1767043395.6520605,redis://localhost:6380,200,1.7917156219482422,
1767043395.6721754,redis://localhost:6379,200,1.6684532165527344,
1767043395.6922789,redis://localhost:6379,200,1.5845298767089844,
1767043395.712369,redis://localhost:6380,200,2.1963119506835938,
1767043395.7324667,redis://localhost:6380,200,2.145528793334961,
1767043395.752571,redis://localhost:6379,200,1.56402587890625,
1767043395.772679,redis://localhost:6379,200,1.7287731170654297,
1767043395.7927842,redis://localhost:6379,200,1.6684532165527344,
1767043395.812885,redis://localhost:6379,200,3.2508373260498047,
1767043395.8331583,redis://localhost:6380,200,3.1824111938476562,
1767043395.853417,redis://localhost:6379,200,2.6552677154541016,
1767043395.873675,redis://localhost:6379,200,1.9183158874511719,
1767043395.8939333,redis://localhost:6380,200,3.1518936157226562,
1767043395.9141834,redis://localhost:6380,200,2.1729469299316406,
1767043395.934443,redis://localhost:6379,200,2.732992172241211,
1767043395.9546938,redis://localhost:6380,200,3.237485885620117,
1767043395.974861,redis://localhost:6379,200,2.538442611694336,
1767043395.9951706,redis://localhost:6380,200,3.1790733337402344,
1767043396.0154362,redis://localhost:6380,200,2.911806106567383,
1767043396.0356982,redis://localhost:6380,200,2.5610923767089844,
1767043396.0559523,redis://localhost:6379,200,3.0639171600341797,
1767043396.0762029,redis://localhost:6379,200,2.806425094604492,
1767043396.0964491,redis://localhost:6379,200,2.467632293701172,
1767043396.1166961,redis://localhost:6380,200,3.141641616821289,
1767043396.1369565,redis://localhost:6379,200,2.0933151245117188,
