timestamp,node,status_code,latency_ms,error
1766928482.6692946,http://localhost:8001,200,107.87820816040039,
1766928482.7779548,http://localhost:8003,200,163.80882263183594,
1766928482.942342,http://localhost:8002,200,139.8000717163086,
1766928483.0825906,http://localhost:8001,200,160.36128997802734,
1766928483.2435713,http://localhost:8001,200,115.07320404052734,
1766928483.359055,http://localhost:8003,200,150.25806427001953,
1766928483.5099654,http://localhost:8001,200,104.96640205383301,
1766928483.615314,http://localhost:8003,200,111.96088790893555,
1766928483.7277317,http://localhost:8003,200,145.78771591186523,
1766928483.8739848,http://localhost:8001,200,49.353837966918945,
1766928483.9237678,http://localhost:8001,200,23.4525203704834,
1766928483.9476893,http://localhost:8001,200,72.32785224914551,
1766928484.0204551,http://localhost:8002,200,99.0285873413086,
1766928484.1199067,http://localhost:8003,200,92.6821231842041,
1766928484.2132573,http://localhost:8001,200,26.945114135742188,
1766928484.240617,http://localhost:8003,200,144.49596405029297,
1766928484.3855574,http://localhost:8003,200,66.55383110046387,
1766928484.452549,http://localhost:8003,200,127.27904319763184,
1766928484.580307,http://localhost:8002,200,71.47741317749023,
1766928484.6522324,http://localhost:8002,200,76.60603523254395,
1766928484.7292845,http://localhost:8001,200,48.57969284057617,
1766928484.7783263,http://localhost:8002,200,106.23645782470703,
1766928484.884977,http://localhost:8002,200,111.73200607299805,
1766928484.9971375,http://localhost:8001,200,55.67193031311035,
1766928485.0532544,http://localhost:8001,200,157.43303298950195,
1766928485.2111325,http://localhost:8003,200,61.78903579711914,
1766928485.273359,http://localhost:8001,200,63.140869140625,
1766928485.336921,http://localhost:8003,200,120.61548233032227,
1766928485.457944,http://localhost:8001,200,158.06126594543457,
1766928485.6164837,http://localhost:8001,200,44.8455810546875,
1766928485.6617434,http://localhost:8002,200,53.941965103149414,
1766928485.716112,http://localhost:8003,200,97.82028198242188,
1766928485.8144093,http://localhost:8001,200,140.8066749572754,
1766928485.955638,http://localhost:8002,200,126.70111656188965,
1766928486.0836747,http://localhost:8003,200,123.80385398864746,
1766928486.2076623,http://localhost:8003,200,121.21033668518066,
