timestamp,node,status_code,latency_ms,error
1767043251.3565547,http://localhost:8001,200,39.36910629272461,
1767043251.3961294,http://localhost:8001,200,107.39278793334961,
1767043251.5040784,http://localhost:8001,200,20.721435546875,
1767043251.5253353,http://localhost:8001,200,89.90812301635742,
1767043251.6156425,http://localhost:8001,200,58.01105499267578,
1767043251.6741796,http://localhost:8003,200,40.33303260803223,
1767043251.7146764,http://localhost:8001,200,51.2232780456543,
1767043251.7663522,http://localhost:8003,200,29.46186065673828,
1767043251.7965136,http://localhost:8002,200,88.51814270019531,
1767043251.8855298,http://localhost:8002,200,66.28680229187012,
1767043251.9522846,http://localhost:8002,200,25.43950080871582,
1767043251.9781919,http://localhost:8001,200,100.46601295471191,
1767043252.079078,http://localhost:8001,200,55.08303642272949,
1767043252.1345158,http://localhost:8002,200,59.50427055358887,
1767043252.194676,http://localhost:8003,200,93.41859817504883,
1767043252.288571,http://localhost:8001,200,47.734737396240234,
1767043252.336725,http://localhost:8001,200,137.80641555786133,
1767043252.4751792,http://localhost:8003,200,88.69409561157227,
1767043252.564334,http://localhost:8003,200,48.079729080200195,
1767043252.6130328,http://localhost:8002,200,40.55309295654297,
1767043252.6540039,http://localhost:8001,200,64.76449966430664,
1767043252.7191827,http://localhost:8001,200,113.19279670715332,
1767043252.8325443,http://localhost:8003,200,109.48324203491211,
1767043252.9421096,http://localhost:8002,200,65.77682495117188,
1767043253.0081332,http://localhost:8003,200,51.36513710021973,
1767043253.0601385,http://localhost:8002,200,30.289173126220703,
1767043253.0910141,http://localhost:8001,200,161.91697120666504,
1767043253.2536206,http://localhost:8001,200,105.01265525817871,
1767043253.3591757,http://localhost:8003,200,108.7794303894043,
1767043253.468419,http://localhost:8001,200,41.18490219116211,
1767043253.5100186,http://localhost:8002,200,66.88976287841797,
1767043253.5785136,http://localhost:8003,200,59.88311767578125,
1767043253.638815,http://localhost:8003,200,53.5428524017334,
1767043253.6930537,http://localhost:8001,200,53.62248420715332,
1767043253.7470717,http://localhost:8001,200,39.56246376037598,
1767043253.7870378,http://localhost:8003,200,99.66182708740234,
1767043253.8871233,http://localhost:8001,200,82.05032348632812,
1767043253.9695845,http://localhost:8002,200,107.31792449951172,
1767043254.077563,http://localhost:8003,200,119.6756362915039,
1767043254.1976573,http://localhost:8003,200,106.04357719421387,
1767043254.3041494,http://localhost:8002,200,43.111562728881836,
1767043254.3476746,http://localhost:8002,200,33.2951545715332,
1767043254.3814409,http://localhost:8002,200,145.4641819000244,
1767043254.52735,http://localhost:8001,200,34.50369834899902,
1767043254.562288,http://localhost:8001,200,78.32813262939453,
1767043254.6410267,http://localhost:8003,200,57.033538818359375,
1767043254.6985047,http://localhost:8003,200,159.6536636352539,
1767043254.8587618,http://localhost:8001,200,85.72769165039062,
1767043254.9448936,http://localhost:8002,200,37.67561912536621,
1767043254.9829853,http://localhost:8002,200,46.62919044494629,
1767043255.0300243,http://localhost:8003,200,71.69198989868164,
1767043255.1021461,http://localhost:8003,200,158.46705436706543,
1767043255.2610295,http://localhost:8001,200,101.31382942199707,
1767043255.3628173,http://localhost:8001,200,123.95930290222168,
1767043255.4872057,http://localhost:8002,200,50.0638484954834,
1767043255.5379019,http://localhost:8002,200,79.77485656738281,
1767043255.6181352,http://localhost:8001,200,39.560794830322266,
1767043255.6583946,http://localhost:8002,200,32.98830986022949,
1767043255.6914995,http://localhost:8003,200,142.7006721496582,
1767043255.8348246,http://localhost:8003,200,114.07947540283203,
1767043255.9493814,http://localhost:8002,200,73.58646392822266,
1767043256.0234194,http://localhost:8001,200,150.390625,
1767043256.1742752,http://localhost:8002,200,77.46529579162598,
1767043256.252203,http://localhost:8003,200,22.55082130432129,
1767043256.2751644,http://localhost:8003,200,84.70988273620605,
1767043256.3603382,http://localhost:8001,200,80.22284507751465,
1767043256.4409828,http://localhost:8003,200,133.54969024658203,
1767043256.5750105,http://localhost:8003,200,59.6923828125,
1767043256.6351492,http://localhost:8002,200,106.84752464294434,
1767043256.742482,http://localhost:8002,200,112.87260055541992,
1767043256.8557832,http://localhost:8003,200,22.240877151489258,
1767043256.8784513,http://localhost:8003,200,127.20727920532227,
1767043257.0063486,http://localhost:8002,200,70.59574127197266,
1767043257.0770705,http://localhost:8001,200,63.86685371398926,
1767043257.1411197,http://localhost:8003,200,20.768165588378906,
1767043257.1622608,http://localhost:8003,200,100.16036033630371,
1767043257.2630305,http://localhost:8002,200,76.47895812988281,
1767043257.3399258,http://localhost:8002,200,56.74290657043457,
1767043257.3975577,http://localhost:8001,200,26.06201171875,
1767043257.42401,http://localhost:8001,200,134.91153717041016,
1767043257.55936,http://localhost:8002,200,157.8848361968994,
1767043257.7176838,http://localhost:8003,200,58.62998962402344,
1767043257.7767215,http://localhost:8002,200,73.48299026489258,
1767043257.8506105,http://localhost:8001,200,109.36284065246582,
1767043257.9604666,http://localhost:8001,200,123.55542182922363,
1767043258.0844665,http://localhost:8001,200,92.35453605651855,
1767043258.1772716,http://localhost:8002,200,145.2350616455078,
1767043258.3229353,http://localhost:8001,200,132.6436996459961,
1767043258.456011,http://localhost:8001,200,136.86537742614746,
1767043258.5938387,http://localhost:8002,200,117.02084541320801,
1767043258.7113085,http://localhost:8001,200,52.423715591430664,
1767043258.76437,http://localhost:8003,200,119.53091621398926,
1767043258.8843737,http://localhost:8003,200,104.80642318725586,
1767043258.9894102,http://localhost:8001,200,58.087825775146484,
1767043259.0481696,http://localhost:8003,200,137.00151443481445,
1767043259.1856089,http://localhost:8001,200,132.7967643737793,
1767043259.3188434,http://localhost:8003,200,113.99960517883301,
1767043259.4333081,http://localhost:8003,200,62.50572204589844,
1767043259.4962711,http://localhost:8003,200,95.46113014221191,
1767043259.5921795,http://localhost:8001,200,55.542945861816406,
1767043259.648171,http://localhost:8001,200,95.31664848327637,
1767043259.7439232,http://localhost:8001,200,136.21854782104492,
1767043259.8805754,http://localhost:8003,200,135.69903373718262,
1767043260.0167062,http://localhost:8003,200,117.65813827514648,
1767043260.1348038,http://localhost:8001,200,110.504150390625,
1767043260.245779,http://localhost:8002,200,61.54203414916992,
1767043260.3077466,http://localhost:8002,200,70.70779800415039,
1767043260.3788688,http://localhost:8001,200,130.1896572113037,
1767043260.5095575,http://localhost:8001,200,99.42841529846191,
1767043260.609428,http://localhost:8002,200,115.90743064880371,
1767043260.7257617,http://localhost:8001,200,88.69242668151855,
1767043260.8148706,http://localhost:8003,200,90.19804000854492,
1767043260.905513,http://localhost:8002,200,153.7158489227295,
1767043261.0596592,http://localhost:8002,200,120.27168273925781,
1767043261.1807024,http://localhost:8001,200,158.65015983581543,
1767043261.3397822,http://localhost:8002,200,41.94521903991699,
1767043261.3821876,http://localhost:8003,200,122.09153175354004,
1767043261.504701,http://localhost:8002,200,51.61881446838379,
1767043261.5567439,http://localhost:8003,200,144.4098949432373,
1767043261.7016013,http://localhost:8003,200,150.9082317352295,
1767043261.8529236,http://localhost:8001,200,110.77356338500977,
1767043261.96416,http://localhost:8001,200,45.604705810546875,
1767043262.009951,http://localhost:8002,200,16.608476638793945,
1767043262.030064,http://localhost:8001,200,150.85959434509277,
1767043262.1813881,http://localhost:8001,200,161.16833686828613,
1767043262.342973,http://localhost:8003,200,125.90575218200684,
1767043262.4693885,http://localhost:8002,200,137.89749145507812,
1767043262.6077478,http://localhost:8001,200,146.54207229614258,
1767043262.754708,http://localhost:8001,200,109.94935035705566,
1767043262.8650713,http://localhost:8003,200,155.5039882659912,
1767043263.0209935,http://localhost:8002,200,69.8397159576416,
1767043263.0912998,http://localhost:8001,200,74.96166229248047,
1767043263.1666853,http://localhost:8001,200,86.04741096496582,
1767043263.2531838,http://localhost:8003,200,93.64676475524902,
1767043263.347264,http://localhost:8001,200,132.0197582244873,
1767043263.4797106,http://localhost:8001,200,27.804136276245117,
1767043263.5079315,http://localhost:8001,200,80.92474937438965,
1767043263.58932,http://localhost:8002,200,127.24447250366211,
1767043263.71751,http://localhost:8002,200,152.73809432983398,
1767043263.8706703,http://localhost:8002,200,132.16590881347656,
1767043264.003316,http://localhost:8001,200,34.53803062438965,
1767043264.03829,http://localhost:8003,200,128.06463241577148,
1767043264.1667917,http://localhost:8001,200,158.94508361816406,
1767043264.3261702,http://localhost:8003,200,142.77172088623047,
1767043264.4694026,http://localhost:8003,200,102.8432846069336,
1767043264.5726607,http://localhost:8003,200,22.397756576538086,
1767043264.5954897,http://localhost:8003,200,38.03372383117676,
1767043264.6339536,http://localhost:8001,200,127.62188911437988,
1767043264.7619843,http://localhost:8003,200,88.16909790039062,
1767043264.8505907,http://localhost:8002,200,119.9955940246582,
1767043264.9710174,http://localhost:8001,200,116.29676818847656,
1767043265.087728,http://localhost:8003,200,150.79164505004883,
1767043265.2389526,http://localhost:8001,200,38.18321228027344,
1767043265.2775404,http://localhost:8002,200,110.8713150024414,
1767043265.3888214,http://localhost:8003,200,134.86170768737793,
1767043265.5241196,http://localhost:8002,200,101.70388221740723,
1767043265.62629,http://localhost:8001,200,53.99346351623535,
